delta_x,delta_y,delta_theta
-0.003707534765718279,0.016614261380306555,-0.0025000000000001688
-0.004230488106774288,0.017348827407562606,0.00023999745684588625
-0.004505937127507131,0.01818795121213085,0.00010000254315434276
-0.004273931494434446,0.017146674111371052,0.005197504656603291
-0.003549458505565539,0.017360285888628924,-0.0076875046566033944
-0.004042849642376556,0.017515269297655123,0.0040029409289801254
-0.004438831326883275,0.019242288180807546,0.001747062249962461
-0.004462971592465337,0.017312720583951238,0.0010666652538220411
-0.004062840943616752,0.017403739304854282,-0.0024854185258966766
-0.0037814564946581086,0.01714128263273182,0.0029187500931320276
-0.004490038318975209,0.019906480430428836,0.002066668785961845
-0.004177614890567671,0.017068744352539623,-0.002854903502593764
-0.0030833467904574086,0.01696032521703154,-0.0004617652833680541
-0.004213699999999765,0.01796185,-0.003549999999999942
-0.004675864519820827,0.018443573993069902,-0.0005999936421148266
-0.003726293472708697,0.017276275685067267,0.0007666550106277814
-0.004515899035589133,0.017108704629034743,-0.0017666613685130006
-0.004353499033209918,0.017799405754083272,0.0006846128452480116
-0.004212485105979269,0.0183618932782241,-0.0001979453308633694
-0.004480358832692488,0.01754664666052072,0.0011133324856154037
-0.004141936786444145,0.018650660606267022,-0.0008857152588557238
-0.004127668612814883,0.01774970818293445,7.032076815405297e-05
-0.004339896730632731,0.016997872673747944,0.0009153960801731031
-0.004201709813395738,0.018217680428839367,-0.0011466764154244302
-0.0041317380567122974,0.01720537810821121,0.00044667482595306396
-0.004146298582157648,0.017340969938458323,0.0006500022351694223
-0.004616151417842662,0.019375290061541706,0.00016999776483039852
-0.003916606985615356,0.016453315864261298,-0.0022811102280853035
-0.003978693014384138,0.0187979641357387,0.004301110228085436
-0.0044848000000001775,0.017930659999999987,-0.0013400000000001189
-0.004202994982118735,0.017522441230231278,0.00018000317889210748
-0.0041817368994974125,0.01794811788379741,-0.0017800031788921533
-0.0037817770254426897,0.016766497737716657,-0.00037647784805683315
-0.004075392745991113,0.017677336110075548,0.0012631453624416533
-0.004371599947331717,0.018706027200899478,-0.0019241691907618819
-0.004237549510659022,0.01764976706110899,0.0009775054911083103
-0.0041559257974865815,0.01790912209509299,0.0008066607326742137
-0.0045637514573426685,0.01654351070379728,-0.002252546405365763
-0.003829441135354106,0.017699654504412632,0.00043920830358468166
-0.005175032542372726,0.017955539577091173,-0.001611899333907596
-0.004613990978624027,0.0185187909741375,-0.003688094308207157
-0.00478428503547601,0.017974680902724693,-0.003519997350914794
-0.004326452733434127,0.015887054144855806,-0.004725090918704211
-0.00383424662919829,0.018214812147761106,0.002951757055555504
-0.0047557716112685,0.018533476143054117,-0.002140001589446161
-0.004058550014725881,0.017273208709310928,0.00016469994249890263
-0.004456256505700029,0.01742479102029093,0.0017419726581942019
-0.003932984447976295,0.0184105318536415,0.003693327399306945
-0.004023260337989498,0.01613814119488388,-0.0009470590710196625
-0.0045086057280872005,0.019909241724053395,0.001604198035597415
-0.005029138831825097,0.01684815888460811,-0.003104199438043409
-0.003120852722659606,0.018037157010073246,0.006213727669956093
-0.00502154430902646,0.01805649599842929,-0.0036599994701931315
-0.004957295034157649,0.017334743867711833,-0.0017816666087124844
-0.0036599641261729765,0.017191887498714253,0.006817873541815844
-0.005221393427843779,0.018007757624732057,-0.00716640242120592
-0.003856682422553881,0.017361859035544658,0.0025501954881026467
-0.0045229819989933695,0.01829064324723828,-0.0008488908315451571
-0.004051737220668983,0.01660263539786555,-2.7824826762667954e-06
-0.004674303840021654,0.01942131851614537,0.001925005587924078
-0.003669173162419437,0.01608624695454619,-9.999999999998899e-05
-0.0041103432354621106,0.01855141732910026,0.0032000000000000917
-0.0043868975925343,0.01816159695660824,-0.00043998998641026077
-0.004345602068848375,0.01780935660885985,-0.0003957235694482808
-0.004187107566913095,0.016809091508377505,-0.0014642626033978257
-0.004053376373822637,0.018243540642507994,-0.0008000238407437354
-0.003985423724090609,0.017875469748468875,0.0016000014901131898
-0.00458761777043426,0.017452460681019688,-0.0010214282369329641
-0.0038872625411427997,0.01816023575768766,0.001094758596646539
-0.0044360242930299165,0.017923364782385875,-0.0003333302603805155
-0.0037018394574057645,0.018709433819266374,0.004059998410553822
-0.0038950880618457973,0.015677643467143065,-0.0008187530733583248
-0.004110221752604115,0.017698195185603893,0.0012387564112215088
-0.00370698239944689,0.018851906558424725,0.0013999966621367488
-0.005093951758722071,0.01838772500516539,-0.005013333863148617
-0.0038678930267002087,0.017045900999602903,0.0022361948985709645
-0.004053004565176543,0.01752161586535128,0.001407135984307084
-0.004248152788795423,0.01787915296577003,-0.00087000019862149
-0.004732160777238814,0.018007668802352272,-0.0027999936422158367
-0.00427837708336698,0.01779467636175802,0.0007199968211077934
-0.004180297409202893,0.018106432248271354,0.0029000000000001247
-0.004115956500169826,0.016465202329516204,-0.001064705552361156
-0.004480701122456132,0.017089423801441406,-0.001455300169690199
-0.003747947175946731,0.018476048695508007,0.0026200041325799006
-0.004747433955778924,0.018725916841578316,-0.0005562516701509423
-0.004562263836445091,0.017374576083684756,-0.0008437467403776822
-0.004095980000000221,0.01805795999999993,0.0019400000000000528
-0.0036343525035413826,0.01684649805926819,0.0009952986550356702
-0.004220447496458668,0.017915641940731808,0.0020247013449643525
-0.00443851999999989,0.018099099999999924,-0.0007600000000000939
-0.003781700000000221,0.017126350000000068,0.0022999999999999687
-0.003965036344851569,0.01882185936834402,0.001326668150173349
-0.004751969270620382,0.016485936451607452,-0.00038549176208291236
-0.00402665716764794,0.017389337761070545,-0.0008011732091981472
-0.004460137216879989,0.018339616418977966,0.0020599968211079123
-0.0038418999999998427,0.01765810000000001,-0.0013000000000000789
-0.005316464715325875,0.01916079213370625,-0.002266664017547715
-0.0032778825281281065,0.015900444296738536,0.002560782077096313
-0.004355779823653538,0.018221945058571887,-0.0012674514988468832
-0.004460748113833013,0.01897170977645901,0.0007947652950228701
-0.004865282984173991,0.017658236140189132,-0.0005480968269551134
-0.004808277208008249,0.017801627306248013,-0.003513328670985194
-0.003687114626877541,0.018122145288087088,0.0021399936422157317
-0.0049940510952328765,0.01733270613330573,0.0006000029802262219
-0.0049999717832185375,0.020624268226318243,0.000681248416754876
-0.0037083051523030264,0.016877144176554504,0.0019687545632047776
-0.005061710252624252,0.01889104930271812,-0.0009357195160442089
-0.0042957918102000114,0.01747912752983205,-0.0007892853265567545
-0.004734959906421032,0.02051214463127149,0.0007949988824149656
-0.003747561649299236,0.0161144376096376,-0.00045529164270763367
-0.004735998350700932,0.01873212239036226,-0.0013647083572922991
-0.003993683009130056,0.01838981429112385,0.0016117638809025614
-0.0039581408818336605,0.017119649126185355,0.00029490702428702775
-0.004570426109036241,0.018025936582690916,0.0018933290948104364
-0.004672301267583112,0.019417099181435304,-0.00028666454740511327
-0.00454361187575536,0.01857614811805286,-0.00047999788067132343
-0.0038967806010732353,0.016179903740626278,-0.0004083331015176661
-0.004573417583750405,0.019166433804276295,0.0014549952116997833
-0.0051762219810957966,0.019621302240304228,-0.0035035274439110253
-0.004188133975968178,0.018601923858641234,0.001170201845887009
-0.0037171534334383693,0.017354549148625553,-0.0006752469723649845
-0.004145918801370385,0.016415974016726897,-0.002727669940547406
-0.0046667104799649195,0.019271165891311393,-0.0019437571711693469
-0.0007686866176741525,0.018765512167790765,0.03737057767555374
-0.003344967863984305,0.019000602539663847,0.012400748791554284
-0.00461003667312454,0.017298044188000183,-0.004535611816471885
-0.003260061911124712,0.016543192608814206,0.0061392872120054065
-0.00504919693409267,0.018406198495731108,-0.006175001862641416
-0.0037705880792100466,0.018401754807584325,0.005347060473465559
-0.004912093128470296,0.0169572536865501,-0.006813727669956027
-0.003574229981011534,0.01822771734884876,0.0014666671964904676
-0.004360863542715254,0.016279010371980096,-0.0035750003725283364
-0.002056675268592656,0.01761981378503652,0.024675000372528233
-0.004787977226764717,0.017224231812125623,-0.007888236119097503
-0.004815912461762384,0.018305355098860332,-0.00478319147920625
-0.004243618773490887,0.017388378551362216,0.0013098899832211242
-0.0028594523643148406,0.017945340848747104,0.009943884781401069
-0.005760472801661365,0.017015932650134236,-0.012397737989045199
-0.004307366372005905,0.019335061038770363,0.0031153908227268268
-0.0042080137075499735,0.017028884970719194,-0.0017874994412077072
-0.003844374848438026,0.017960790289552442,0.005487499441207744
-0.004958647159575058,0.01795001505980931,-0.0052250044704060805
-0.0041482656798899065,0.016442780538087565,-0.0028808774700452844
-0.004188998604547134,0.019343529141831795,0.0032058819404512384
-0.0029260301291667012,0.015658222777442443,0.012135300057501075
-0.004285126852475063,0.01752791591762204,-0.003988625973419202
-0.005297845586943684,0.018372887785527592,-0.0035666664546192273
-0.0037683130029888545,0.015996236404559827,0.004643522937273881
-0.0035842133519516928,0.01785368598234527,0.0008264843346166284
-0.0047704000500092825,0.01838326164678694,-0.0018853079465264155
-0.005343338880996029,0.01823236397787964,-0.004998034989922129
-0.003588252145468651,0.017729485507835818,0.0063333280350954535
-0.004904779999999942,0.016992340000000272,-0.008199999999999985
-0.0044079599999999886,0.018887620000000105,-0.00031999999999987594
-0.0031192771961907617,0.015826123148254823,0.005990597310071122
-0.0042569181341907125,0.018312249770682243,-0.0015991633863654542
-0.0041890426987052365,0.017284117902011786,-0.0008381111866795354
-0.00450730197091298,0.019609589179050868,0.004366677262973795
-0.004659154114281083,0.01665776777874939,-0.0029999920527696844
-0.003566473024683603,0.018002200066959073,0.0056428530881917904
-0.00465007446543364,0.016094717187389307,-0.00918991589910445
-0.0035875674994580997,0.019176823049364078,0.00961371729175875
-0.005803171886831215,0.01811560849865579,-0.010896074522769528
-0.0023655463730727355,0.01611204761166185,0.010343700241832066
-0.0056614440198528015,0.018891507675614427,-0.007840954283990342
-0.003293735857597291,0.01834768880647264,0.008579607808309797
-0.004786038983139118,0.016821048708488995,-0.008017227020822526
-0.003328481125786986,0.017393419339396754,0.007757142978791709
-0.005490812649863841,0.018411171277247895,-0.007092857629427574
-0.0028121354632153484,0.0175803625204356,0.007757152588555805
-0.005413097724729088,0.017261500969179,-0.00658656088834686
-0.0032576755064632756,0.017947627885913864,0.006176078357329695
-0.006129422275948926,0.01679548817783738,-0.009986663699754539
-0.0018740836201787126,0.01626202002942101,0.005740053244075449
-0.006197708310567762,0.01920689446305346,-0.009353389544320745
-0.0029020223441285076,0.017156784162606797,0.006967621495594711
-0.004427298032123161,0.01757272658673692,-0.004001790994341281
-0.0047511567226448115,0.019317895204816082,0.0011374994412076678
-0.00418147535166824,0.01660120222711514,-0.004273529164270595
-0.0040194929293462245,0.01761910583773396,0.005390198480013986
-0.004869858112037662,0.01824055607002828,-0.0026238082803209384
-0.003453921237482671,0.01532743318360863,0.0002394931432236902
-0.004608752369465563,0.019506802681513946,0.0016176458213539302
-0.004318788637224014,0.01698759071006828,0.0011588250143752532
-0.0043211246155006044,0.018166548440135877,0.0007268902444803604
-0.00476318674727505,0.017563810849795747,-0.002435715258855664
-0.0034413854971040436,0.017621612066112124,0.001544111047220964
-0.004367786696356735,0.01696544520228027,-0.0005655347529429644
-0.003924735334974283,0.018523026449683844,0.0034773126585010417
-0.00527817822853871,0.01801547423392247,0.023060867782498606
-0.003108498984344177,0.016977471488516027,0.09603321942303111
-0.007704019829317232,0.012855169599497618,0.05451176808807623
-0.005528997443192907,0.014762951487683917,0.07132156259618005
-0.008447710318348012,0.015184037294354358,0.08051676691803333
-0.009631008910876204,0.014524582592498891,0.07174990686793148
-0.00996520397550027,0.01182524597766843,0.06484006133351361
-0.010522874781447644,0.012790933607782051,0.07885995803795653
-0.012039796196513297,0.012846039766910344,0.0585236048974096
-0.012220103803486815,0.009423760233089773,0.07667639510259061
-0.012677491949847575,0.008159645400614313,0.07444115815603825
-0.012773283362081056,0.010739827944374891,0.055075501225666734
-0.018451360647699477,0.011564684876420372,-0.010196665739489408
-0.017520364040371827,0.009309641778590283,-0.015119993642215945
-0.018739199999999734,0.009759999999999991,-0.008599999999999941
-0.01489048140050242,0.01013824641179184,0.0027117652833683614
-0.01582641948958763,0.009738864189813512,0.00016823153773959376
-0.014997287145959604,0.005713136998292789,-0.04948666306391569
-0.013088110142148057,0.00868169827895704,0.0025713886247551443
-0.017696535429584603,0.010457671303329974,-0.007044717295638936
-0.014391812749313448,0.009670214928665821,0.008450581004038504
-0.014771632123830702,0.009077285978385863,-0.0012991589786301994
-0.016831115126321627,0.01032021095630098,-0.003038096427459891
-0.015689328357637145,0.009428823760102123,-0.0011476168851047852
-0.01573877803511481,0.009487247194360116,-0.0008857137991520325
-0.0161998600000004,0.010495159999999615,0.03298000000000023
-0.012122624253116943,0.005405937063237776,0.07779054962624254
-0.013115370511247448,0.007592445676967596,0.07674946944711003
-0.01691994973325084,0.006198197196784161,0.059322794278145796
-0.018213245502384456,0.004171060063010934,0.05995718664850136
-0.018305693220904917,0.0031990472168357265,0.07753994659376318
-0.013775496722716163,0.001100717048342137,0.07569534224401364
-0.01490176005637922,0.0033305357348218934,0.051464711162223065
-0.018285899999999966,-0.00013276666666639514,-0.017999999999999794
-0.018381899999999618,0.0020121666666663707,0.015200000000000102
-0.01949184192958775,0.0005174211157910058,0.0004466740840816108
-0.016253161509209413,7.848485301886754e-05,-0.00644078942122972
-0.018580051341462234,0.0008986745843175825,-0.004285881483959919
-0.0201196753374826,0.001181458580497008,0.0045492280135666086
-0.016989293614779744,0.0007516023134397365,-0.0006692311924587635
-0.018848461838486763,0.001035944707271419,-0.0013200015894461181
-0.016213724964091458,0.001043289354165644,0.0010262496336728155
-0.020915414464900195,0.0013681994914986895,0.0006687519557733168
-0.01801124936223486,0.00066279856592244,-0.00016166772629722104
-0.01726903103305011,0.0016023316778963625,0.0024101954881023957
-0.018672628727885776,0.00020971845313333404,-0.0035696837240983825
-0.01986232409029176,0.0019258560535049263,0.004992822099144423
-0.016431381160757486,0.000450156435959137,-0.0010643105557397448
-0.017212853163330877,0.0013408827057403983,-0.0019423539916654242
-0.019068142983765135,0.001381563075984804,-0.0005462526138986235
-0.018866264478683892,0.0009765980318587886,0.02620625102445251
-0.016067555936617683,-0.0004937219432927797,0.07860003385933556
-0.014465127406299239,-0.001158034592056545,0.06572938143730056
-0.014201714314202363,-0.003143949268128221,0.08111064291864967
-0.013825502342880824,-0.005401374196522646,0.055959938964300626
-0.01479311243920245,-0.0024558292494516465,0.047559986648440855
-0.02139949840882105,-0.0029678415234699607,-0.002734973609951119
-0.01487186417301345,-0.005641806318124942,0.011216176796582822
-0.01687366696166981,-0.005833969879420753,-0.007874521049111127
-0.0192654248058175,-0.004143849675801281,0.020253318498469675
-0.010361088632588,-0.0031115837346100683,-0.004644985794295842
0.0015524738173611219,0.002988788118302388,0.030405004867648966
0.0027457947137108363,-0.004414881333125731,-0.03638000953672682
-0.0004382560772961952,0.0014517437161742919,-0.005858821835432515
8.02207840941982e-05,0.00033858719560386774,0.012051682643802852
-0.0006099127437595442,-0.00115369987108771,-0.014157580011375348
0.0008962876372664574,0.0014378782337347573,0.012923547396322732
-0.0013134727102648291,0.0011267843212769968,0.012321174985624683
0.00014437294513669485,-0.0003412373875240071,-0.0042035274318408256
0.0003189762152859821,-0.000104182387680396,-0.00027647256815921395
-0.00020475857251733842,0.00010955861622319318,-0.0002999999999997449
0.00019167582783685688,1.9854860224377546e-05,0.0013466700575386348
-0.00035386654067348644,6.74662405826254e-05,0.0004733308961366589
0.00015412025904160132,-6.86550524666707e-05,-0.0006700031888451363
8.644986588990378e-05,-5.4174889358993283e-05,-0.0010499977648303904
1.2938174410503933e-05,5.285274812916185e-06,0.0009235291642708532
-0.0001004381744107441,7.464725186867582e-06,-0.0001235291642704972
-4.38500190731439e-05,6.599999682110891e-05,0.0004533331214036096
0.00016085630213558133,-0.00013555626200156823,-0.0007720832145357015
3.004371693782204e-05,-1.9143734819593305e-05,-0.0002812499068682861
-3.898555517700686e-05,4.952853542272706e-05,0.000500000000000167
-9.381444482281509e-05,3.482146457711721e-05,-5.000000000032756e-05
1.1899889305055922e-05,-1.8750332083872223e-05,0.00025000000000030553
4.2314374999907756e-05,-5.081389305194861e-05,-0.00025714237057217204
1.699158958556879e-05,2.5396572302494036e-05,0.00016302431102355186
4.994146109105202e-06,-7.282347166182035e-06,9.411805954862018e-05
-7.3305757120945e-05,3.45235530061494e-05,-0.000300000000000189
2.5552447099563835e-05,-1.7563551416799328e-05,4.666613685122556e-05
2.967459919078763e-05,-6.631500227172182e-06,8.90474190073931e-05
-0.002426210985399191,-0.0007531388990962284,-0.0011239484374918618
-0.01568877618766562,-0.004510469731005884,-0.0009614849896264488
-0.01810985365446749,-0.005849518054812375,-0.0032502786386268134
-0.017796812924171235,-0.004065962301802006,0.010428571398169773
-0.0159440075374655,-0.006343619514646015,-0.008028572888282959
-0.016703315034570787,-0.0049561599560252745,0.0027777848419825446
-0.018908573807391305,-0.005852497339615237,-0.001192069583126898
-0.01647576177926613,-0.005262413399496957,0.00107678604499295
-0.017368609378771938,-0.005726009304862334,-0.002342501303848721
-0.01684701543880185,-0.00509991170817381,-0.0016745440752541363
-0.018190884561198217,-0.0055784282918263095,-0.0007454559247457304
-0.017584254470367933,-0.00555074868869232,-0.0018071440735698552
-0.017868412683728963,-0.005474587145369636,0.0005938086209749116
-0.01570743642634742,-0.004908520691518703,-0.033292474880626255
-0.01424543093810482,-0.002013130416912201,-0.08502085940642345
-0.01732746342188296,-0.0042145032181641895,-0.0713809413082962
-0.016093802059568008,-0.001333109839342761,-0.07409238895205927
-0.015917606960294872,2.875890898668132e-05,-0.06965994091230066
-0.015103417842307953,-0.0016760009843550527,-0.08555185661229192
-0.016240267129368657,0.0022052078975094425,-0.07002150490811276
-0.017236566706805068,0.0030068626071435567,-0.04356663752591272
-0.016128750983577023,0.0016015451545414727,0.017759975203216705
-0.020142498897212757,0.00522142850791818,-0.010620028609453769
-0.0160514546418713,0.0033567196240320563,0.006654112842352067
-0.018872515437238446,0.003990031650093595,-0.004664704562389765
-0.017799916361110224,0.0033968053523802944,-0.0004294120946934932
-0.0177993527108804,0.003952522922058055,0.0019266677262974596
-0.01865771122719373,0.00410048349145864,-0.0006266661368257154
-0.01860826106558222,0.003655789720017122,-0.0016000015894714892
-0.016028269508248316,0.003386316009189372,-5.8823611909897267e-05
-0.01782039052830875,0.003800929139026632,7.88236119095842e-05
-0.01827714002861036,0.0037806887634457276,-0.0001847055523604979
-0.018758872928156922,0.003343106017210218,-0.0007019558161522887
-0.017458182094322705,0.0033208059652563016,0.0004095189979409497
-0.016318423589926967,0.0032601240257275066,-0.000124107536295881
-0.017463918922711263,0.003633198691037176,-0.0015187481062852726
-0.01972388160180505,0.0035013719161987034,-0.001564707539207788
-0.016622940834466915,0.003499844621124293,-0.0015952944476391728
-0.01843306,0.003539210000000015,0.008309999999999818
-0.016347263628777364,0.003388199210228038,-0.0020749985098644785
-0.021024336371222585,0.004674750789771753,0.00032499850986456025
-0.016031607456909347,0.0031041513288361244,-0.0004470555236104623
-0.01851989254309072,0.004490748671163836,0.004447055523610466
-0.017822365952555375,0.004018549098278257,0.0017000000000000348
-0.01625797219583003,0.0019210919230454593,-0.007837489755472493
-0.018415511851614497,0.0038639589786764184,0.0008874897554727035
-0.017986499338419337,0.003495363881273139,0.0019499165573964028
-0.01785408272334532,0.004692054130591927,0.005935375085311723
-0.0169304594879629,0.002513380455437364,-0.0007781458661413332
-0.016970997518732878,0.004583501215940089,0.003128569482288679
-0.019479610931539604,0.005011000316757386,-0.0017857152588556247
-0.017789563715940204,0.003249545051089875,-0.0003428542234331644
-0.014221512286920923,0.0022818650162643728,0.008905356458635882
-0.023443423997138835,0.0034307399326460875,-0.02211250223520267
-0.013792620000000033,0.0015621499999998179,0.019070000000000142
-0.019334615706772418,0.005226666061736385,-0.011120000000000019
-0.01964066429322764,0.0036581339382637523,0.0034000000000000696
-0.020259477970167916,0.003221102691143951,-0.012093751955773335
-0.013970262276686629,0.0036292798346235777,0.01033221250670291
-0.017215069016584428,0.0016826754835785884,-0.0062984567361987764
-0.014695452809685428,0.004372413087241789,0.008501175378290426
-0.020057923059709326,0.0047776538182620065,-0.0064411962229939945
-0.018035622986039224,0.002030267075669112,-0.006341160760582998
-0.018125616781785037,0.0052788743254041925,0.003387844669151985
-0.016829138900629426,0.0020658385348468755,-0.0014284797402908112
-0.019165045624277566,0.005408098204193745,0.003381814451166143
-0.01834551139429519,0.004092815862021926,0.026862426698835318
-0.016851217489063486,0.005961642271706147,0.09145194500869547
-0.01225282191995869,-0.002865884587426759,0.06712678766396696
-0.015465299771117658,0.0018181033987345607,0.08037883621861663
-0.016867439999999956,-0.0010944799999998978,0.06648000000000032
-0.014532467357545986,-0.0027029617706428866,0.06856669315743469
-0.014765095489865487,-0.003119225344479837,0.06754762564365491
-0.01518502798747623,-0.004692012207486496,0.06985037272661598
-0.014494088587816312,-0.0056919413185831935,0.06437530751861154
-0.013937420577295967,-0.005023659358807553,0.07796000095368294
-0.013450841962210247,-0.007585460571020164,0.06305009834892994
-0.018945058037789786,-0.008693939428980002,0.07054990165107
-0.01135979823990585,-0.008401755216470352,0.06592355020125362
-0.01347186561459257,-0.011938381186179292,0.07353362695853605
-0.011370612148018266,-0.013677683482114844,0.04300103006561473
-0.008996523997483297,-0.01638078011523536,-0.03885820722540467
-0.011709613621552872,-0.01387670174839073,-0.012733354525947593
-0.013052256243660021,-0.015174688109192758,-0.007126646427735306
-0.013192040588086318,-0.011065476074943348,0.011347504679021014
-0.012986479757872482,-0.011970755201669014,-0.00031608172261288203
-0.013023575540619947,-0.013420897393776166,-0.0008478942409197998
-0.013315933647388256,-0.013850131937743093,-0.0015568526179583486
-0.012473727773381849,-0.012668605558534995,-0.0016738190957550358
-0.012260130300475902,-0.011421342643407772,0.0009600842209009919
-0.014077901551042493,-0.012895335688218879,0.006997055757392179
-0.0144685166428965,-0.013435180535762203,0.006270009695666268
-0.012587624333023406,-0.01259828510836103,-0.002820005722051544
-0.011848603116953238,-0.01398408411323393,-0.01802000826525063
-0.010336898584237475,-0.013979145128172554,-0.02172704164849737
-0.013540698298809217,-0.013589070758593724,0.0013470499137482328
-0.014192277836837186,-0.011122034729253993,0.016435305667363398
-0.0133129144561831,-0.012105056449144946,0.00678970476358387
-0.013411925500828648,-0.014639721839164288,-0.006485019967623629
-0.011316444704748685,-0.0126260241837155,-0.00809880904292637
-0.013190789448504825,-0.012686453541639775,-0.0027345088197043843
-0.014369621949096356,-0.01139481432793632,0.022093297597045147
-0.017539826103801226,-0.010032394929145205,0.03750002980226208
-0.012027587737423517,-0.015436813947388828,-0.013579996821107887
-0.013207092950587418,-0.011047867081221074,0.00463713919167974
-0.011389023377736673,-0.012283393732619885,-0.007621847922932634
-0.014026517704628094,-0.0132507178888841,0.003393280873364546
-0.013288344605513092,-0.013169167843834373,-0.002228575321003845
-0.012187392604624314,-0.012315405086049669,-0.0004333328035097672
-0.012695981019486935,-0.012188454420001715,0.0006933328035096942
-0.012715820776394049,-0.012015064416021737,0.0019282362840793432
-0.013792039223605945,-0.013944415583978298,0.00011176371592069856
-0.012503772775720845,-0.012483442931673139,-0.002741181420397254
-0.012053955793437043,-0.011160218709615144,0.0037078422590024473
-0.012326918438709866,-0.013044664862725153,0.0027800052982458467
-0.01396430320180081,-0.012690658593387916,-0.002123136972580486
-0.01302362979033142,-0.012845614902598612,0.004356470835729542
-0.01263642000000001,-0.013016100000000197,-0.0023800000000000487
-0.012175586106651842,-0.011266812480330568,-0.0010400015894460601
-0.013498307988462133,-0.014151649265862432,-0.0032266719649300946
-0.012319271555700145,-0.011547909765524889,0.006843144390105138
-0.013331808325850708,-0.013002989915214425,-0.000501470463201148
-0.013326526023335172,-0.01347233857306751,-0.0022750003725278134
-0.012573604970268132,-0.01251702232693841,-0.004217648378772587
-0.014151367805266712,-0.013064670425072755,0.00525764901456105
-0.013062097023511465,-0.013230283644446672,0.0008457146230669288
-0.012430630200953682,-0.012130123603542486,-0.0019857152588556026
-0.013091716283228041,-0.012706813458099653,-0.004149982119442175
-0.013346437534984379,-0.012777621969581876,0.005949982119442421
-0.012404878514986423,-0.012123935193673052,0.0044999999999997264
-0.01299885975297281,-0.017568892917473544,-0.003485718664850257
-0.013613557913828345,-0.014138986461171399,-0.00496428133514959
-0.011695250000000004,-0.011677650000000206,0.0016500000000001513
-0.01345094035033589,-0.013363387351163158,0.0036117652833680403
-0.013048511628546942,-0.012646621879082165,-0.003397480542223885
-0.013346685353587661,-0.01294085593724148,0.0015285738613997069
-0.013841062667529505,-0.011031334832513284,0.03705714139745586
-0.009067884920925055,-0.010922256428514743,0.06976004291504445
-0.01057811649021205,-0.007474870503789255,0.08792746695695541
-0.008676044651376308,-0.013369654513944784,0.07307245007364038
-0.008112821377166145,-0.013099388439627102,0.06736009441427981
-0.010684457699966218,-0.012293377419982487,0.08392276410057065
-0.008907301598359632,-0.015872594699386955,0.08342184782283546
-0.0060184036434659804,-0.014693499684127698,0.05367823562403107
-0.007842231932003313,-0.017820368966410705,0.01873356785590996
-0.0038243033412285465,-0.016388599554979955,-0.015263137277651495
-0.006027776931325515,-0.017760056708095107,0.010606669103830235
-0.0038712408129867037,-0.01558529200012071,-0.014031772482676175
-0.007809816600984537,-0.019715541081020582,0.014911770893229814
-0.003757853215152235,-0.017077342339031798,-0.01082941250718683
-0.005965044051000512,-0.016091296395769117,-0.020870547756660862
-0.004266716708479279,-0.01517460587848074,-0.10620673776838618
-0.005441386025367978,-0.01299475538671846,-0.06869330196776602
-0.007432703178942651,-0.014512967412658284,-0.0840800425978312
-0.007574499944348084,-0.011656211442368836,-0.06684346833438681
-0.00945737687670925,-0.013330241144972721,-0.0769764890677811
-0.01169922000000001,-0.012515679999999918,-0.06460000000000043
-0.011025804059876382,-0.012114251370038076,-0.0670143492106745
-0.013143122328066387,-0.009574032551964429,-0.06927135242420324
-0.012820999067036154,-0.00939060112925727,-0.04322096609142001
-0.01511538452216088,-0.011110646393420076,0.006283142769423655
-0.017260330022860204,-0.010449868555320041,0.02066352495687429
-0.012032956054864458,-0.010749872008190664,-0.02922235277618057
-0.01552266988807438,-0.010698376929264786,0.012302346418396226
-0.016090801902055918,-0.011987277101264127,0.009060004450418546
-0.0126304854766211,-0.010625354285515254,0.03299291458995279
-0.012739464450883087,-0.01077374115052443,0.03554244679787155
-0.012527130340812376,-0.010594170592582497,0.034950045614944525
-0.012845618850410634,-0.010863515726756034,0.035838612081123156
-0.012633284740339923,-0.010683945168814546,0.03524621089819613
-0.012845618850410634,-0.010863515726756034,0.0358386120811236
-0.012633284740339923,-0.010683945168814546,0.035246210898195685
-0.012951773249938181,-0.010953290302988083,0.036134777364374315
-0.012527130340812376,-0.010594170592582497,0.03495004561494497
-0.01273943913986747,-0.01077371974504615,0.03554237618144729
-0.012211074343193573,-0.011095239420932046,0.04530251283863951
-0.008559396078779813,-0.01975124617397217,0.033263788912629266
-0.006810931552596156,-0.011878219905996357,0.08877144803392323
-0.009537811124356643,-0.019991675382522445,0.07123528743531082
-0.005478806405644132,-0.01446801522861918,0.0783446712390905
-0.003324902955353426,-0.018093377811883027,0.04204860058990345
2.6739596752090034e-05,-0.012103458710476023,0.061947955047855
-0.0027215042530197575,-0.01794842011194575,0.07982345389841328
-0.00395533193736386,-0.021752343863046697,0.06692063574207996
-0.00045299746749832837,-0.01702041248267916,-0.01559777886525815
-0.0013138076125019382,-0.014932669485336891,0.01999151647600872
-0.0014555372354293494,-0.015441744500590993,0.0007768573893747188
-0.00016044060558462192,-0.020803182422899802,-0.00030588895277894323
0.00026211795297753637,-0.01820128784753461,-0.01363224429523946
-0.000696154314470343,-0.01823061393182357,0.006549771771324764
-0.00031358317473972885,-0.018768229669992476,-0.0008063216775813231
-0.0003033018897754536,-0.018152885694120657,-0.0007798852370823894
-0.0003238644597038931,-0.01938357364586407,-0.0008327581180784804
