delta_t,v,w,cos_theta,sin_theta
0.11999988555908203,0.142,0.0,-0.969670727534867,0.2444149753227114
0.12000012397766113,0.142,0.0,-0.9698610768421283,0.24365855541438966
0.11999988555908203,0.142,0.0,-0.9688638318051742,0.24759417485028806
0.11600017547607422,0.142,0.0,-0.9705147287627223,0.24104182469982158
0.11999988555908203,0.142,0.0,-0.9699803519356751,0.24318329888942591
0.12400007247924805,0.142,0.0,-0.9693192765703637,0.24580508552327968
0.11800003051757812,0.142,0.0,-0.9698350804072501,0.2437620085482206
0.12199997901916504,0.142,0.0,-0.9697531982367975,0.24408755500742443
0.11800003051757812,0.142,0.0,-0.9697244753629725,0.24420164184953336
0.12199997901916504,0.142,0.0,-0.9699012665913914,0.24349852784855752
0.11800003051757812,0.142,0.0,-0.9692554617105479,0.24605659906670385
0.11999988555908203,0.142,0.0,-0.9692735034373641,0.2459855189523526
0.12000012397766113,0.142,0.0,-0.9698091691735135,0.24386507619374181
0.11999988555908203,0.142,0.0,-0.9699195263437984,0.24342578420746994
0.12000012397766113,0.142,0.0,-0.9698497042271069,0.24370381862127907
0.12599992752075195,0.142,0.0,-0.9692587421704703,0.24604367646033473
0.11400008201599121,0.142,0.0,-0.9688489737809192,0.24765230869842464
0.12599992752075195,0.142,0.0,-0.9690862741426314,0.24672209724374664
0.11400008201599121,0.142,0.0,-0.9689331201151418,0.24732288358325477
0.12599992752075195,0.142,0.0,-0.9687647166287698,0.24798170056514096
0.11999988555908203,0.142,0.0,-0.9688478089365301,0.24765686568089515
0.12000012397766113,0.142,0.0,-0.9693570820977313,0.24565595329031234
0.11999988555908203,0.142,0.0,-0.9691109415068832,0.24662518738288364
0.12000012397766113,0.142,0.0,-0.96879942244561,0.2478460793901178
0.11999988555908203,0.142,0.0,-0.9698627008494817,0.2436520911072769
0.12000012397766113,0.142,0.0,-0.9698894487599682,0.24354559569839307
0.11999988555908203,0.142,0.0,-0.9697962571896748,0.2439164191703753
0.12000012397766113,0.142,0.0,-0.9703802843512979,0.24158249883278873
0.11999988555908203,0.142,0.0,-0.9698821914617829,0.24357449514530338
0.12000012397766113,0.142,0.0,-0.9699146575567409,0.2434451828576407
0.11999988555908203,0.142,0.0,-0.9700854021097876,0.24276390302821338
0.12000012397766113,0.142,0.0,-0.9698916997423199,0.24353663127125963
0.11999988555908203,0.142,0.0,-0.9702060938297004,0.2422811084168854
0.12000012397766113,0.142,0.0,-0.9702465555025224,0.24211902348946235
0.11999988555908203,0.142,0.0,-0.9705973151843066,0.24070906039660386
0.11999988555908203,0.142,0.0,-0.9709846237120181,0.23914192546442076
0.12000012397766113,0.142,0.0,-0.9713403338730783,0.23769298641595826
0.11800003051757812,0.142,0.0,-0.9709397395287016,0.23932409449099978
0.12199997901916504,0.142,0.0,-0.9707383647145621,0.24013959954846656
0.11800003051757812,0.142,0.0,-0.9710003371169544,0.23907811551616534
0.11999988555908203,0.142,0.0,-0.9707758603053372,0.23998797688307713
0.12199997901916504,0.142,0.0,-0.9711125965303382,0.23862171917095992
0.11800003051757812,0.142,0.0,-0.9706900885206302,0.24033466676243595
0.12600016593933105,0.142,0.0,-0.9706076313050183,0.2406674594798013
0.11399984359741211,0.142,0.0,-0.9702835737239202,0.24197063160957796
0.12600016593933105,0.142,0.0,-0.9698805651840571,0.24358097068173043
0.11599993705749512,0.142,0.0,-0.9703148806425139,0.24184505867125727
0.12199997901916504,0.142,0.0,-0.9697553996621957,0.24407880863773312
0.12199997901916504,0.142,0.0,-0.9706680704662216,0.24042357824760494
0.11999988555908203,0.142,0.0,-0.9701867078511722,0.2423587256710684
0.11700010299682617,0.142,0.0,-0.9707175487666567,0.24022373012767365
0.11899995803833008,0.142,0.0,-0.9705234525858589,0.2410066969626031
0.12400007247924805,0.142,0.0,-0.9708135605987424,0.23983542390062407
0.11999988555908203,0.142,0.0,-0.9705973155669063,0.24070905885386865
0.11700010299682617,0.142,0.0,-0.9707985693907946,0.2398960976522682
0.12199997901916504,0.142,0.0,-0.9708186997647066,0.23981462046164845
0.12100005149841309,0.142,0.0,-0.9705346984061202,0.2409614060171075
0.11999988555908203,0.142,0.0,-0.9701410699972585,0.242541345556947
0.12000012397766113,0.142,0.0,-0.9703198574419155,0.24182509020757278
0.11999988555908203,0.142,0.0,-0.9702472672136242,0.24211617142292255
0.12000012397766113,0.142,0.0,-0.9702351601922491,0.2421646834836177
0.11999988555908203,0.142,0.0,-0.9703416187307821,0.2417377565853658
0.12000012397766113,0.142,0.0,-0.9702750328997939,0.2420048770816485
0.11999988555908203,0.142,0.0,-0.9703802843512979,0.24158249883278873
0.12000012397766113,0.142,0.0,-0.9699301752256104,0.24338335026623484
0.11799979209899902,0.142,0.0,-0.9690122146909136,0.24701280893874858
0.12200021743774414,0.142,0.0,-0.969386553130184,0.2455396314454779
0.12099981307983398,0.142,0.0,-0.9696626755709311,0.24444691776462077
0.12100005149841309,0.142,0.0,-0.9699560249497104,0.24328031088387872
0.11599993705749512,0.142,0.0,-0.9702649573180075,0.24204526973416585
0.12000012397766113,0.165,0.902,-0.9700463232877431,0.2429200088011102
0.12599992752075195,0.165,0.902,-0.9790753102629224,0.20349824774076622
0.11400008201599121,0.165,0.902,-0.991137154421741,0.13284254260128403
0.12599992752075195,0.165,0.902,-0.9974131918398679,0.07188132402652883
0.12000012397766113,0.165,0.902,-0.999917692626255,-0.012829963873152772
0.11999988555908203,0.142,0.0,-0.996928464281189,-0.07831754021897049
0.12000012397766113,0.142,0.0,-0.9935313455571774,-0.11355820267750195
0.11999988555908203,0.142,0.0,-0.9937437189532652,-0.11168447090322761
0.12000012397766113,0.142,0.0,-0.9941732705168889,-0.1077938225955125
0.11999988555908203,0.142,0.0,-0.993637653708595,-0.11262421201712446
0.11899995803833008,0.142,0.0,-0.9937597577350239,-0.11154166892433746
0.12100005149841309,0.142,0.0,-0.9937579644834721,-0.11155764440712372
0.11999988555908203,0.142,0.0,-0.9938439385994012,-0.11078910465036537
0.12000012397766113,0.142,0.0,-0.993644407959385,-0.11256460603157335
0.11599993705749512,0.142,0.0,-0.9937832256254518,-0.11133238731596592
0.12400007247924805,0.142,0.0,-0.9938101779768954,-0.11109153950473237
0.11999988555908203,0.142,0.0,-0.9936241315773132,-0.11274344835612439
0.12000012397766113,0.142,0.0,-0.993992963151526,-0.1094440003163675
0.11800003051757812,0.142,0.0,-0.9939995279328083,-0.10938436117358877
0.12199997901916504,0.142,0.0,-0.9940867160381582,-0.10858913848295389
0.11999988555908203,0.142,0.0,-0.9938010259102171,-0.11117338215508255
0.11800003051757812,0.142,0.0,-0.9937453149963299,-0.11167026875066159
0.12199997901916504,0.142,0.0,-0.9938542746457264,-0.1106963448737904
0.11800003051757812,0.142,0.0,-0.993812878868358,-0.11106737502699154
0.12000012397766113,0.142,0.0,-0.9935804629163724,-0.11312764344264957
0.11999988555908203,0.142,0.0,-0.9935653706488307,-0.11326011763834531
0.12000012397766113,0.142,0.0,-0.9940585786061592,-0.10884641610775474
0.11999988555908203,0.142,0.0,-0.993794353541651,-0.11123301159607205
0.12599992752075195,0.142,0.0,-0.9938321154645609,-0.11089511382940136
0.11400008201599121,0.142,0.0,-0.9936057573523145,-0.1129052654057088
0.12599992752075195,0.142,0.0,-0.9936990731603086,-0.11208100642099758
0.11600017547607422,0.142,0.0,-0.993492546869489,-0.11389714357601859
0.12399983406066895,0.142,0.0,-0.9935608395573262,-0.1132998592150104
0.11800003051757812,0.165,0.902,-0.9938128324207879,-0.11106779063153681
0.12199997901916504,0.165,0.902,-0.988027367008193,-0.15427871545633698
0.11600017547607422,0.165,0.902,-0.9744799783455075,-0.2244744346328534
0.12399983406066895,0.165,0.902,-0.9550986682481041,-0.2962879240041653
0.12000012397766113,0.165,0.902,-0.9345465674563891,-0.3558408538314294
0.11899995803833008,0.165,0.902,-0.9036824152817534,-0.4282033305691779
0.12100005149841309,0.165,0.902,-0.8693651431243012,-0.494170262076203
0.11999988555908203,0.165,0.902,-0.830920070455337,-0.5563918012646284
0.12000012397766113,0.165,0.902,-0.7885367245290686,-0.6149876698511667
0.11599993705749512,0.165,0.902,-0.7482160492202912,-0.6634551557484341
0.12400007247924805,0.165,0.902,-0.7007816578985491,-0.713375825181202
0.11799979209899902,0.165,0.902,-0.6460682863511226,-0.7632796141462995
0.12200021743774414,0.165,0.902,-0.5906730587265792,-0.8069109849881753
0.11899995803833008,0.165,0.902,-0.5316543130290112,-0.8469614462522188
0.12099981307983398,0.142,0.0,-0.4719890453341011,-0.8816044130360305
0.12000012397766113,0.142,0.0,-0.44619303013908984,-0.8949367462872989
0.11999988555908203,0.142,0.0,-0.4435830660302206,-0.89623326401737
0.11800003051757812,0.142,0.0,-0.44150260838898375,-0.8972599661111175
0.12000012397766113,0.142,0.0,-0.4431169633566239,-0.8964638067348868
0.11999988555908203,0.142,0.0,-0.4452113707851978,-0.8954255051781612
0.12000012397766113,0.142,0.0,-0.4509171996268124,-0.8925657841754373
0.11999988555908203,0.142,0.0,-0.44802290496693964,-0.8940220783766946
0.12000012397766113,0.142,0.0,-0.4460012760436826,-0.895032324425999
0.11999988555908203,0.142,0.0,-0.45286190339118515,-0.8915806729942686
0.12000012397766113,0.142,0.0,-0.44798714585698113,-0.8940399975095722
0.12299990653991699,0.142,0.0,-0.4455201302653773,-0.8952719215569767
0.12100005149841309,0.142,0.0,-0.4443447039685306,-0.8958558946923991
0.11800003051757812,0.165,0.902,-0.443799202911399,-0.8961262564478327
0.12399983406066895,0.165,0.902,-0.4150211015653578,-0.9098117856213322
0.12000012397766113,0.165,0.902,-0.34747633125101485,-0.9376887539158902
0.11999988555908203,0.165,0.902,-0.27740558369086754,-0.9607529037880287
0.12000012397766113,0.165,0.902,-0.20692675879628475,-0.9783564363227055
0.11699986457824707,0.165,0.902,-0.14685372213299355,-0.9891582200516182
0.12100005149841309,0.165,0.902,-0.05557830205233501,-0.9984543316251272
0.12100005149841309,0.165,0.902,0.008632549573722096,-0.999962738849732
0.12100005149841309,0.165,0.902,0.06593299271748017,-0.9978240528626862
0.11999988555908203,0.165,0.902,0.12210157844956622,-0.9925176091838998
0.12000012397766113,0.165,0.902,0.22131978219097193,-0.9752012889711235
0.11899995803833008,0.165,0.902,0.28102245782072977,-0.9597011921428441
0.12100005149841309,0.165,0.902,0.3445249024483799,-0.938777178883751
0.11999988555908203,0.165,0.902,0.42418891851376783,-0.9055737194784973
0.12000012397766113,0.165,0.902,0.4721627761337592,-0.8815113798662282
0.11999988555908203,0.165,0.902,0.5364830627469142,-0.8439110873698074
0.11800003051757812,0.165,0.902,0.5942176854944116,-0.8043042597460645
0.12000012397766113,0.165,0.902,0.6486424057877658,-0.7610933118966815
0.11999988555908203,0.165,0.902,0.7033690148475545,-0.7108248933122563
0.11999988555908203,0.165,0.902,0.7471691971231916,-0.6646338773116257
0.12000012397766113,0.165,0.902,0.7926800524633184,-0.6096378715489638
0.11999988555908203,0.165,0.902,0.8347804191480911,-0.550583010823016
0.12000012397766113,0.165,0.902,0.8702810346304061,-0.49255550018513644
0.11999988555908203,0.165,0.902,0.9039095594270341,-0.42772363551296194
0.12600016593933105,0.165,0.902,0.9324153269114998,-0.3613885141236797
0.11999988555908203,0.165,0.902,0.9563430299069292,-0.2922464869736405
0.12000012397766113,0.165,0.902,0.97378210458067,-0.22748277472907924
0.11800003051757812,0.165,0.902,0.989019678984588,-0.14778387794757059
0.12099981307983398,0.165,0.902,0.9968046153446373,-0.07987840025707729
0.12100005149841309,0.165,0.902,0.9999590154463649,-0.009053586446072058
0.12000012397766113,0.165,0.902,0.9979036104963402,0.06471772677071085
0.11999988555908203,0.165,0.902,0.9916793883800418,0.12873224406568187
0.12000012397766113,0.142,0.0,0.9793525061272736,0.20216000777163726
0.11799979209899902,0.142,0.0,0.9735439901807461,0.22849966998433807
0.12199997901916504,0.142,0.0,0.9728730647116848,0.2313395771555182
0.12000012397766113,0.142,0.0,0.9729952254751845,0.23082523952656234
0.11999988555908203,0.142,0.0,0.9735826814849969,0.22833475931728595
0.11700010299682617,0.142,0.0,0.973602055688411,0.22825213505967545
0.12199997901916504,0.142,0.0,0.9738152090463148,0.22734101836246387
0.12100005149841309,0.142,0.0,0.9735097763620197,0.22864539209782958
0.11999988555908203,0.142,0.0,0.9738559802394137,0.22716630417368397
0.11800003051757812,0.142,0.0,0.9752664932288078,0.22103227634258268
0.12199997901916504,0.142,0.0,0.9754633232932759,0.2201619969695904
0.12000012397766113,0.142,0.0,0.9755374950447857,0.21983310888431878
0.11800003051757812,0.142,0.0,0.9759918689346059,0.21780695988313842
0.12599992752075195,0.142,0.0,0.9761658032944965,0.21702609169961645
0.11999988555908203,0.142,0.0,0.9762907491759636,0.21646332962752762
0.11400008201599121,0.142,0.0,0.9759131790826413,0.21815926955509463
0.12000012397766113,0.142,0.0,0.9764090196345507,0.21592921612485774
0.11999988555908203,0.142,0.0,0.9768627948590662,0.21386696804353378
0.12000012397766113,0.142,0.0,0.9769771771853449,0.21334384279597826
0.12599992752075195,0.142,0.0,0.9765320687033976,0.2153720473828088
0.11999988555908203,0.142,0.0,0.9769834490475605,0.21331511968712563
0.12000012397766113,0.142,0.0,0.9768805123326363,0.21378602532608643
0.11999988555908203,0.142,0.0,0.9765956084644821,0.21508374538278796
0.12000012397766113,0.142,0.0,0.9764369575180463,0.21580284519185827
0.11999988555908203,0.142,0.0,0.9766744712690866,0.214725352884214
0.12000012397766113,0.142,0.0,0.9768337114093895,0.21399976694883935
0.11999988555908203,0.142,0.0,0.976775949416608,0.21426326012941233
0.12000012397766113,0.142,0.0,0.9763172991820291,0.21634354928656443
0.11999988555908203,0.142,0.0,0.9771062584238973,0.21275187366707732
0.11899995803833008,0.142,0.0,0.9777613577714265,0.20972059328777562
0.11900019645690918,0.142,0.0,0.977038295790487,0.2130637664147071
0.12199997901916504,0.142,0.0,0.9771600412960272,0.21250471452263453
0.11699986457824707,0.142,0.0,0.9770624365620147,0.2129530348680172
0.1230001449584961,0.142,0.0,0.977253698557262,0.21207359254785146
0.11999988555908203,0.142,0.0,0.9776068004192064,0.21043988161496824
0.11700010299682617,0.142,0.0,0.9775693054343081,0.21061399068600467
0.12099981307983398,0.142,0.0,0.9774230446920364,0.21129172180885206
0.12000012397766113,0.142,0.0,0.9772409725175314,0.2121322267666784
0.12199997901916504,0.142,0.0,0.9775285683706607,0.2108029838954055
0.11999988555908203,0.142,0.0,0.9773533898228896,0.211613684344153
0.11800003051757812,0.142,0.0,0.9778339030201276,0.2093820863981054
0.12000012397766113,0.142,0.0,0.9781357856623296,0.20796726859469322
0.11999988555908203,0.142,0.0,0.977410613762342,0.21134921836789933
0.12199997901916504,0.142,0.0,0.9776856969840364,0.21007302995110758
0.12400007247924805,0.142,0.0,0.9779150370444986,0.20900282371838205
0.12000012397766113,0.142,0.0,0.977822734140982,0.20943423931404936
0.11399984359741211,0.142,0.0,0.9778618120062295,0.20925170637271637
0.12600016593933105,0.142,0.0,0.9778042507092246,0.20952051759904544
0.11599993705749512,0.142,0.0,0.9774948271798274,0.2109593866996191
0.12399983406066895,0.142,0.0,0.9773857426460667,0.21146420517949763
0.12000012397766113,0.142,0.0,0.9779983150328575,0.20861278914029133
0.11999988555908203,0.142,0.0,0.9779273293605442,0.20894530023370675
0.12000012397766113,0.142,0.0,0.9777178951315109,0.20992312292743748
0.11599993705749512,0.142,0.0,0.9775524532091734,0.21069219545281406
0.12400007247924805,0.142,0.0,0.9774863882235915,0.21099848539171612
0.11999988555908203,0.142,0.0,0.9775608801149474,0.21065309318614212
0.12000012397766113,0.142,0.0,0.9780889661742252,0.20818735371831582
0.11800003051757812,0.142,0.0,0.9761594187670881,0.21705480679381567
0.12199997901916504,0.142,0.0,0.9765054542572397,0.215492686200395
0.11699986457824707,0.165,0.902,0.9765958776872407,0.21508252296336874
0.12100005149841309,0.165,0.902,0.9694920585587976,0.24512272108359318
0.12000012397766113,0.165,0.902,0.9472167667983559,0.32059381886753374
0.12099981307983398,0.165,0.902,0.922705258420235,0.38550616867132925
0.12100005149841309,0.165,0.902,0.8920451232586484,0.45194634423840935
0.11899995803833008,0.165,0.902,0.8598405175900611,0.5105627133961663
0.12100005149841309,0.142,0.0,0.8204481631312519,0.5717209210922359
0.12000012397766113,0.142,0.0,0.8030311381841753,0.5959370697537014
0.11800003051757812,0.142,0.0,0.8034693620013627,0.5953461046526829
0.12199997901916504,0.142,0.0,0.8049691820518783,0.5933166236898558
0.11799979209899902,0.142,0.0,0.8038145370345753,0.5948799795352769
0.12000012397766113,0.142,0.0,0.8039937097506287,0.5946378012550344
0.11999988555908203,0.142,0.0,0.8058377409574682,0.5921364160804201
0.12000012397766113,0.142,0.0,0.8050541001826476,0.5932013956314564
0.12199997901916504,0.142,0.0,0.8036619399808603,0.5950861166471623
0.12400007247924805,0.142,0.0,0.804285089527035,0.5942436324980599
0.11999988555908203,0.142,0.0,0.803435348338206,0.5953920061947975
0.12000012397766113,0.142,0.0,0.8036374351644359,0.595119208900475
0.11999988555908203,0.142,0.0,0.8040048555792326,0.5946227309858053
0.11599993705749512,0.142,0.0,0.803696286816472,0.5950397285538297
0.12199997901916504,0.142,0.0,0.8042307551070537,0.594317164937997
0.12100005149841309,0.142,0.0,0.8036241301269034,0.5951371753451282
0.12100005149841309,0.142,0.0,0.8053703600627989,0.5927719486719304
0.11899995803833008,0.142,0.0,0.8048523644881247,0.593475080671358
0.11700010299682617,0.142,0.0,0.8054851947866694,0.5926158966645101
0.12399983406066895,0.142,0.0,0.8056074326552017,0.5924497147021801
0.12000012397766113,0.142,0.0,0.8059373592239752,0.5920008217959543
0.11999988555908203,0.142,0.0,0.8062620886476914,0.5915584877334296
0.12000012397766113,0.165,0.902,0.8057100827156322,0.5923101067940417
0.11999988555908203,0.165,0.902,0.7858805299926123,0.618378357139487
0.12000012397766113,0.165,0.902,0.7410951549304641,0.6714000084439912
0.11800003051757812,0.165,0.902,0.6870617853908967,0.7265989974225627
0.12199997901916504,0.165,0.902,0.6398295311432818,0.7685168645364708
0.11999988555908203,0.142,0.0,0.5839938197382822,0.8117581034443023
0.12000012397766113,0.142,0.0,0.551532233355321,0.8341535803256447
0.11800003051757812,0.142,0.0,0.5585488603404657,0.8294716213423862
0.11999988555908203,0.142,0.0,0.5600669885590039,0.8284473238090933
0.12000012397766113,0.142,0.0,0.557922204608467,0.8298932543434896
0.11999988555908203,0.142,0.0,0.5587098652374709,0.8293631812941343
0.12199997901916504,0.142,0.0,0.5583299696714747,0.8296189757754159
0.11800003051757812,0.142,0.0,0.5593341665810965,0.8289422718712264
0.12000012397766113,0.142,0.0,0.5579996580027076,0.8298411785810954
0.12599992752075195,0.142,0.0,0.5601222206471902,0.8284099817947997
0.11999988555908203,0.142,0.0,0.5594316854670278,0.828876462022852
0.11600017547607422,0.142,0.0,0.5616676100681072,0.827362977054437
0.12399983406066895,0.142,0.0,0.5613658300101374,0.8275677645347416
0.11800003051757812,0.142,0.0,0.5599161662258054,0.8285492663680273
0.12199997901916504,0.142,0.0,0.5610496890259173,0.8277821249845405
0.11800003051757812,0.142,0.0,0.5626548733413861,0.8266918975683678
0.11800003051757812,0.142,0.0,0.563073314842126,0.8264069470380195
0.12199997901916504,0.142,0.0,0.5625968206457653,0.8267314058382423
0.12100005149841309,0.142,0.0,0.5658523543756966,0.8245065876313427
0.12100005149841309,0.142,0.0,0.563604461270781,0.8260447997752136
0.11999988555908203,0.142,0.0,0.5673424135275185,0.8234819887603919
0.12000012397766113,0.142,0.0,0.569091028952739,0.8222745288317721
0.11999988555908203,0.142,0.0,0.5706632720165065,0.8211841632492767
0.12000012397766113,0.142,0.0,0.5666628458097464,0.8239497673880366
0.11799979209899902,0.142,0.0,0.5687127256107423,0.8225362215297273
0.12200021743774414,0.142,0.0,0.567994156944474,0.823032586035897
0.11999988555908203,0.142,0.0,0.5674453428097637,0.8234110655823795
0.12000012397766113,0.142,0.0,0.5683507514948458,0.822786377667523
0.11799979209899902,0.142,0.0,0.5701389652105597,0.8215482702487007
0.12000012397766113,0.142,0.0,0.5687291699460054,0.8225248514498074
0.11999988555908203,0.142,0.0,0.56872682040903,0.8225264760160824
0.12199997901916504,0.142,0.0,0.5710435303964462,0.8209197807291301
0.11800003051757812,0.142,0.0,0.571883467621346,0.8203348703190575
0.12000012397766113,0.142,0.0,0.5747306729416305,0.8183426260314567
0.11999988555908203,0.142,0.0,0.5710081216321249,0.8209444104384611
0.12000012397766113,0.142,0.0,0.5760978652296087,0.8173807250467113
0.12199997901916504,0.142,0.0,0.5755691717686201,0.817753097523687
0.12100005149841309,0.142,0.0,0.578183030303031,0.8159070924251145
0.12199997901916504,0.142,0.0,0.5773376715279687,0.8165054886739361
0.12099981307983398,0.142,0.0,0.5799430815854683,0.8146569966072537
0.12000012397766113,0.142,0.0,0.5772851828816613,0.816542600006446
0.11599993705749512,0.142,0.0,0.5759626499222534,0.81747600936941
0.12199997901916504,0.142,0.0,0.5815233803882303,0.8135296909528537
0.12000012397766113,0.142,0.0,0.5790475642441143,0.8152937619919327
0.11999988555908203,0.142,0.0,0.5805084094952825,0.8142542517575561
0.12199997901916504,0.142,0.0,0.5824991996701968,0.812831275470857
0.11600017547607422,0.142,0.0,0.580383869300132,0.8143430261604795
0.12399983406066895,0.142,0.0,0.5789554859334656,0.8153591511153504
0.12000012397766113,0.142,0.0,0.581370837441876,0.8136387093619205
0.11899995803833008,0.142,0.0,0.5808149113288855,0.8140356495744021
0.12100005149841309,0.142,0.0,0.5853945811407183,0.8107485333758445
0.11999988555908203,0.142,0.0,0.579520342903267,0.8149577732381474
0.12000012397766113,0.165,0.902,0.5856972266615491,0.810529924605483
0.11999988555908203,0.165,0.902,0.5536880704270266,0.832724156408829
0.11800003051757812,0.165,0.902,0.4884903916246664,0.8725692736341224
0.12199997901916504,0.165,0.902,0.4232172633635224,0.906028226928439
0.12000012397766113,0.165,0.902,0.34678798945584244,0.9379435432738873
0.11800003051757812,0.165,0.902,0.2754905837812941,0.9613037700164511
0.11999988555908203,0.165,0.902,0.20500284155952836,0.9787613779428155
0.11999988555908203,0.165,0.902,0.13606990991751444,0.9906992377180067
0.12000012397766113,0.165,0.902,0.0712924527977218,0.9974554557342822
0.12599992752075195,0.165,0.902,-0.007257095498461317,0.999973666935748
0.11400008201599121,0.142,0.0,-0.07391484345416026,0.9972645566333674
0.12599992752075195,0.142,0.0,-0.12308706139210762,0.9923958763103843
0.11700010299682617,0.142,0.0,-0.10072177541124551,0.9949146314925752
0.12299990653991699,0.142,0.0,-0.10987769908360917,0.9939451148046817
0.11599993705749512,0.142,0.0,-0.11507309812116011,0.993357026495911
0.12400007247924805,0.142,0.0,-0.11335582688264463,0.9935544557354428
0.12000012397766113,0.142,0.0,-0.11222972488795388,0.9936822876813163
0.11999988555908203,0.142,0.0,-0.10997709304553525,0.993934122065066
0.12000012397766113,0.142,0.0,-0.11567794881035003,0.993286772366888
0.11599993705749512,0.142,0.0,-0.1086848861201669,0.9940762523715403
0.12400007247924805,0.142,0.0,-0.10820108864966226,0.9941290280517051
0.11799979209899902,0.142,0.0,-0.10621356238595248,0.9943433406853416
0.12200021743774414,0.142,0.0,-0.110445648299734,0.9938821654359492
0.11999988555908203,0.142,0.0,-0.10903573027763043,0.9940378310320105
0.11599993705749512,0.142,0.0,-0.10856062759147585,0.9940898300138398
0.12400007247924805,0.142,0.0,-0.10896322636671048,0.9940457812896532
0.11999988555908203,0.142,0.0,-0.11155555591023858,0.9937581989324956
0.12000012397766113,0.142,0.0,-0.10997046576240622,0.9939348553401272
0.11800003051757812,0.142,0.0,-0.10943040911712193,0.9939944595220133
0.11999988555908203,0.142,0.0,-0.112560947128977,0.993644822449867
0.12199997901916504,0.142,0.0,-0.11479966510114357,0.9933886635615816
0.12000012397766113,0.142,0.0,-0.10858547943297328,0.9940871157279483
0.11800003051757812,0.142,0.0,-0.11426417419841582,0.9934504006213667
0.11999988555908203,0.142,0.0,-0.11095772186405028,0.9938251274538896
0.12000012397766113,0.142,0.0,-0.11391686892305528,0.9934902852946109
0.11999988555908203,0.142,0.0,-0.11222972172909597,0.993682288038088
0.12000012397766113,0.142,0.0,-0.11462872652599995,0.9934084029516901
0.12599992752075195,0.142,0.0,-0.11216348336460291,0.993689766979372
0.11999988555908203,0.142,0.0,-0.1113684925843339,0.9937791801298179
0.12000012397766113,0.142,0.0,-0.11176599533630706,0.9937345532316387
0.11999988555908203,0.142,0.0,-0.10873458979690855,0.9940708168846413
0.12000012397766113,0.165,0.902,-0.11519662829244638,0.9933427086509731
0.11999988555908203,0.165,0.902,-0.14780320273646222,0.9890167911925684
0.12000012397766113,0.165,0.902,-0.22105874208378687,0.9752604947132504
0.11999988555908203,0.165,0.902,-0.2871977032326051,0.9578713270883081
0.12000012397766113,0.165,0.902,-0.36617323935538604,0.9305466988711438
0.11999988555908203,0.165,0.902,-0.4274317479272334,0.9040476209049333
0.12000012397766113,0.165,0.902,-0.48991659436386037,0.8717693104066676
0.11999988555908203,0.165,0.902,-0.545875240763755,0.8378664699826055
0.11800003051757812,0.165,0.902,-0.6075507260603558,0.7942808793264097
0.12199997901916504,0.165,0.902,-0.6531977681176317,0.7571873451967779
0.12000012397766113,0.165,0.902,-0.7126720921218943,0.7014973193894629
0.11999988555908203,0.165,0.902,-0.7574433276428899,0.6529009154605818
0.11800003051757812,0.165,0.902,-0.7970935292528561,0.6038558649406547
0.12199997901916504,0.142,0.0,-0.8376994995431825,0.5461314388177096
0.12000012397766113,0.142,0.0,-0.8561643156366722,0.5167036526195541
0.11799979209899902,0.142,0.0,-0.8511225928815496,0.5249669817108387
0.12100005149841309,0.142,0.0,-0.8487783792159227,0.528748771133883
0.11899995803833008,0.142,0.0,-0.8516890582380967,0.5240474673896478
0.12000012397766113,0.142,0.0,-0.8513744764725015,0.5245583864653904
0.11999988555908203,0.142,0.0,-0.8530487045212007,0.5218313019690379
0.12000012397766113,0.142,0.0,-0.8507706683574223,0.5255371251040833
0.11999988555908203,0.142,0.0,-0.8504683470193299,0.5260262262646309
0.12600016593933105,0.142,0.0,-0.8507443935702669,0.5255796579099677
0.11399984359741211,0.142,0.0,-0.850323657650597,0.5262600851667455
0.12600016593933105,0.142,0.0,-0.8501868016237859,0.5264811509871149
0.11399984359741211,0.142,0.0,-0.8507669166086077,0.5255431986090985
0.12600016593933105,0.142,0.0,-0.8511420900974899,0.5249353697975366
0.11999988555908203,0.142,0.0,-0.8521472738712975,0.5233020386294286
0.11700010299682617,0.142,0.0,-0.8506392606244972,0.5257497962759555
0.12199997901916504,0.142,0.0,-0.8520068233417278,0.5235306800743752
0.12099981307983398,0.142,0.0,-0.8520556827714998,0.5234511567059466
0.11800003051757812,0.142,0.0,-0.8511870792603066,0.5248624163533797
0.12199997901916504,0.142,0.0,-0.8511062581237899,0.5249934641331458
0.11700010299682617,0.142,0.0,-0.8514390292065442,0.524453600944657
0.12299990653991699,0.142,0.0,-0.8511925795229924,0.5248534962872918
0.12000012397766113,0.142,0.0,-0.8516785771184112,0.5240645010660029
0.11800003051757812,0.142,0.0,-0.8517414587263019,0.5239622958637303
0.12199997901916504,0.142,0.0,-0.8512664605950945,0.5247336591699644
0.11800003051757812,0.142,0.0,-0.850817966384839,0.5254605485445764
0.12199997901916504,0.142,0.0,-0.8514514043235224,0.5244335096802087
0.11800003051757812,0.142,0.0,-0.852350920247945,0.5229702752092907
0.11899995803833008,0.142,0.0,-0.8509440539145052,0.5252563346667487
0.12299990653991699,0.142,0.0,-0.8489525088784099,0.5284691454276715
0.12000012397766113,0.142,0.0,-0.8479998896276193,0.529996402998686
0.11800003051757812,0.142,0.0,-0.8493750124848676,0.5277898143828953
0.11999988555908203,0.142,0.0,-0.850159545965538,0.5265251621752471
