x,y,theta
1.5742816959621935,-0.8487684312397821,6.03642449140302
1.5911328870987196,-0.8528817101258012,6.031546345536878
1.607476154323362,-0.8579185036907525,6.033121631457489
1.626189987959946,-0.8622698734138652,6.026659414074339
1.6430606412921684,-0.8674395640958398,6.031231619299028
1.6614900607820073,-0.872343814780259,6.024014967863843
1.6778744719959608,-0.8769613727252328,6.028687516232655
1.695859478879428,-0.8814893409094005,6.0249959219207305
1.713049113475538,-0.8868303440140509,6.024541638133269
1.7292339860689327,-0.8910469245823958,6.020656637552115
1.748137665690217,-0.8964665908622745,6.021581637179586
1.7646579611306679,-0.9005904888756434,6.018499284403406
1.7821385676617847,-0.9060050560149864,6.020038779550158
1.799870487824843,-0.910779702829214,6.020388304905884
1.8161612094532775,-0.9155188209599309,6.021756636062001
1.8366151716867471,-0.9211896328257622,6.018314969983096
1.853301,-0.9260996,6.017981637179586
1.870009854419381,-0.9310583051564963,6.0183649702921596
1.8880388545411197,-0.9361945969333472,6.0181941332680395
1.9060549789461876,-0.9412764843106181,6.020146341329482
1.9231895,-0.94690362,6.024481637179586
1.940923714519662,-0.95150735494047,6.02142538690019
1.9567943309131453,-0.9560688031485352,6.024234574643648
1.9737665254760466,-0.9609543894904156,6.029521634636432
1.9919870941447064,-0.9663367630253986,6.028769873298684
2.0090769820435965,-0.97057534621594,6.023738782956153
2.0267081596253407,-0.9758815250783378,6.025545923623728
2.0436799670593517,-0.9802761181448446,6.020593400895507
2.0617185350637377,-0.9860471184489938,6.02340163749748
2.0789509,-0.9904156,6.020581637179586
2.096536092895095,-0.9958855982425068,6.021167352438441
2.114064271859673,-1.0009760327111716,6.021095921920731
2.1312160423937283,-1.0059835944770907,6.022475755239134
2.148960507923389,-1.0106171821044267,6.020701638769032
2.166946732654099,-1.0160696082239247,6.023594969665202
2.1842755452890072,-1.0211937399380113,6.026231639414756
2.202026005005245,-1.0263715861255047,6.0262083037402885
2.2194987494397203,-1.0309476386791703,6.023974982168857
2.2363374845043755,-1.036160469791316,6.0256110506767255
2.253141440911403,-1.040661769509171,6.023814973162039
2.272154805584944,-1.0461433228374732,6.023487886713926
2.288057912016212,-1.0507197188508304,6.023381621285125
2.305986835585831,-1.0561786514952316,6.024024501621003
2.324020066666667,-1.06113815,6.023048303846252
2.34017490337358,-1.0652954844093254,5.987010243640648
2.355716384065803,-1.0691749319558135,5.906459440565106
2.369629126292575,-1.0789879530381472,5.856610250939804
2.3841572002213898,-1.0841676073399182,5.768281552029722
2.397206747436989,-1.0931111266144415,5.709588791471139
2.4102825,-1.1013498,5.635481637179586
2.4230184271004864,-1.1123302967193311,5.560655010355668
2.4392836132532993,-1.1222379377179081,5.463993392645696
2.4487393500000003,-1.1353355,5.405681637179587
2.4603805624291137,-1.1476095606171557,5.324181705298317
2.4672902790948488,-1.1595968224983522,5.268734560618992
2.4769310015131527,-1.1731150414988476,5.18986168009463
2.483720177615521,-1.188617551924481,5.121831600671815
2.491599924517206,-1.2044269399030438,5.044488328747574
2.497695568231236,-1.2202259735432495,4.9640482709971785
2.500921762541548,-1.2343439734765718,4.8950228626539705
2.50520545,-1.2501378,4.8185316371795865
2.500782899907613,-1.2703557453709635,4.815156658413698
2.50350986,-1.28622348,4.760221637179586
2.500553044223861,-1.30546564422704,4.7923816085691024
2.503125217926063,-1.3218978024262313,4.776799279948576
2.5017365,-1.3406613,4.785081637179586
2.5028278,-1.3592407,4.774081637179586
2.501952724728427,-1.3767562688476955,4.782906639787284
2.5027268995032883,-1.3957264573622619,4.774331642146704
2.5024942659280924,-1.4148492837905713,4.77681497475151
2.502377168171184,-1.4319644817297232,4.78080664276751
2.5031153600979117,-1.4495008330737198,4.779088303422394
2.503637023641361,-1.4683783776685413,4.778434577448579
2.502365873393839,-1.4893333549225927,4.788748304376077
2.5037272331595513,-1.506398932774899,4.778861638451163
2.503661381850948,-1.521899381944912,4.778975758126517
2.504564233246972,-1.5426331385653431,4.78393497030099
2.5037541237335916,-1.5602591604720633,4.781234578108567
2.5046908002145787,-1.5783641752932573,4.781781637179586
2.504701656537806,-1.5968029324727522,4.780695923623727
2.5048551247552493,-1.6132524676407038,4.7815441399735485
2.50454944,-1.63420458,4.7822616371795865
2.5059802237381317,-1.6503970619314754,4.7716816371795865
2.5057556599999997,-1.6690625,4.779981637179586
2.5053796994754745,-1.687368608680103,4.781114977930453
2.506835881305041,-1.7057345733910503,4.772412886341398
2.5059171189385507,-1.7245775590917762,4.786888309780279
2.5062049763782728,-1.7417128635555306,4.778716931627225
2.5064578608608574,-1.7600423902438247,4.78212163145749
2.50700294,-1.7783381,4.775661637179586
2.5065145,-1.7971447,4.786781637179586
2.5069342428610355,-1.8156861577622616,4.7797244914030195
2.5074127000254314,-1.8335497140000636,4.780468304693971
2.507754699437336,-1.8497027416418979,4.784814974221628
2.5073432,-1.8696047,4.788381637179587
2.5076622,-1.887915,4.787481637179586
2.5072533,-1.9037403,4.790381637179586
2.5088816534316685,-1.924627276475824,4.781014968393625
2.5077790921335708,-1.9416709519262865,4.789816948456812
2.508945855572207,-1.960026829346049,4.780467359250431
2.508323892772789,-1.9780855986044663,4.788361640358478
2.5093462265250976,-1.996526951746829,4.783741638133269
2.5080728937773187,-2.0162737792577285,4.790968301726991
2.5093255,-2.0323829,4.783781637179587
2.5086737000196346,-2.0507619622372126,4.789422810762745
2.50954306,-2.0688088,4.789081637179586
2.509370951017002,-2.0883352938979867,4.7903316304740775
2.5101119288874507,-2.1059263130753902,4.7856744932276785
2.5099299284741146,-2.1246280500544956,4.789524494809014
2.5099469117891253,-2.14235523295233,4.788181637179586
2.5103567,-2.1607321,4.789881637179587
2.5111429,-2.1786343,4.786881637179587
2.510807633333333,-2.1964982666666666,4.791048303846253
2.5110046605896845,-2.215734374473496,4.79412163559014
2.512038819043929,-2.232335725195208,4.784400383081715
2.5116878142541523,-2.25068036786299,4.786561630821802
2.511273925046194,-2.2691030388150444,4.789781637179586
2.512400144909799,-2.2867335353890166,4.786068317621452
2.5119683997547724,-2.3057711024556804,4.783238783685946
2.511643623642764,-2.3228885654137974,4.788869870493752
2.5124379941139345,-2.3414558410930666,4.780369872061219
2.512218320348412,-2.3596204733413866,4.786528307237125
2.5124786356880398,-2.3779214774136093,4.781387516232655
2.511771399705948,-2.3968793243554694,4.786781637179586
2.512819839596281,-2.415554638955734,4.780694971042735
2.512281241231084,-2.4320384917128313,4.783275753836669
2.5129441421662126,-2.451641927520436,4.78069592873272
2.512700723516542,-2.469810472222768,4.7828698704937525
2.5128954751732255,-2.4869919600262262,4.7819816356894735
2.5127272867310935,-2.505611759958038,4.784134967122047
2.513328411640464,-2.5223773916567325,4.781863989955767
2.5125931,-2.5425048,4.785481637179586
2.5133702646999425,-2.5592905628500904,4.777958112222712
2.513173238888006,-2.5785763543185936,4.7785616400406346
2.51346684,-2.59673618,4.777961637179586
2.5131414563799193,-2.6129175111743583,4.781969136620794
2.514860494195343,-2.6327998684781053,4.764414967863843
2.514156835385608,-2.6493673576329186,4.77249340106049
2.514127267130255,-2.6685642344512437,4.780934963095504
2.5136111071645093,-2.687875403288488,4.777838776144164
2.5143823,-2.7040389,4.778881637179586
2.5143879657633312,-2.724507924350314,4.772708309674221
2.516977028953901,-2.7430353607239524,4.752422816372608
2.515760053501082,-2.7607148558009027,4.760773947270185
2.5144105673084183,-2.778706132204804,4.77245663270918
2.5152548946674083,-2.7984768767225625,4.760674969453289
2.515396564848604,-2.815289212319257,4.76469928300094
2.5150929273331064,-2.8352021378916894,4.765581654209559
2.5177351958164453,-2.852299363704192,4.740111037064584
2.516751061598983,-2.8706469193594533,4.74979495673772
2.513768927036785,-2.8885601415463213,4.749781582683673
2.5157889747415956,-2.9040790973858046,4.646455212499979
2.5152740097508643,-2.9217030214685895,4.559396148374008
2.5082781336278264,-2.9338350757857925,4.525385224751675
2.5063295466233533,-2.9493295603385588,4.421829586999578
2.49875538,-2.9630501,4.367176327179586
2.4920389573678774,-2.9785312669522375,4.304742967885301
2.4885316,-2.9949931,4.1910963271795865
2.481189475926679,-3.0046843536078427,4.115608085450627
2.47366032919382,-3.0195006734017866,4.030229631372611
2.461493334758007,-3.0317348708797587,3.974016403472998
2.4505262376037127,-3.0423750098420066,3.8926630213970896
2.4384392,-3.0532342,3.823696327179586
2.4246915647104905,-3.0646093890020434,3.7570820220024745
2.4122255387767697,-3.0728833308177776,3.6851021936929165
2.399181612227803,-3.0797351873795975,3.60822965362521
2.3833796559078864,-3.0872081255038357,3.5480198282945463
2.366760401362177,-3.0940140728788506,3.4636696669767697
2.350091564455041,-3.098705573555858,3.3995962999316296
2.3358201396499494,-3.1021371228710874,3.3359081133346407
2.319759738598722,-3.1045763269049815,3.2595096548967875
2.303942521153938,-3.1075732308193595,3.1863163716840766
2.2913385921832425,-3.1114056827826975,3.074853431498637
2.27262918,-3.1090682,3.040636329999999
2.254335213456657,-3.106362825611826,3.067484554899372
2.237684607898815,-3.1052708792289536,3.0620363366757255
2.217657010696526,-3.1033802504342645,3.0658320435558575
2.20047355,-3.1031812,3.057996329999999
2.1813425,-3.1013919,3.063696329999999
2.164893077601223,-3.1004567240046,3.0631492716714575
2.1449167,-3.0990858,3.065796329999999
2.126913004847338,-3.098428443736309,3.063196329999999
2.108768015055233,-3.0968042672462848,3.066796329999999
2.0908267099087645,-3.0959084800044505,3.06602966439298
2.0717286630517364,-3.0942156805753798,3.0700763331788914
2.055272290881169,-3.093657194206415,3.0648139772238188
2.036254625799889,-3.0920241399888737,3.0677363347683375
2.0187982128479867,-3.0909185757149067,3.0670080966858326
1.9994203023603274,-3.089622073893348,3.066976326821107
1.981193925294847,-3.088134466821375,3.0692629940175467
1.9636071721523514,-3.086979700691423,3.0669463329802698
1.9442544,-3.0854543,3.068696329999999
1.928009491393069,-3.084368741043154,3.068166918895277
1.909213209098134,-3.0831707008710305,3.068629659624566
1.89002556,-3.08184164,3.068216329999999
1.873124135534727,-3.080878848588118,3.0692838309313197
1.8552865732901906,-3.0796943871730242,3.069553468964577
1.83635792888197,-3.0783695694827777,3.069249269526533
1.818610774819595,-3.07748286737769,3.0681963284105276
1.79952236,-3.07587866,3.070996329999999
1.7833092224913398,-3.0751558593495365,3.0692551522094433
1.7645259981165171,-3.073835878527273,3.069703472248939
1.7461619,-3.0722546,3.068496329999999
1.7275225515028212,-3.0707979594500516,3.0690696622737015
1.7096487413977812,-3.069687733514003,3.06682966439298
1.690404065230867,-3.0683424395772074,3.066476326821107
1.6737422848337375,-3.0675264705075524,3.0643022133429163
1.6542527453071605,-3.0661112070094574,3.0635963141055385
1.636353458707476,-3.064552680934003,3.070196329999999
1.61812256,-3.06346334,3.0669763299999993
1.599118514729257,-3.0621336549645015,3.067107440522411
1.5805734,-3.061023,3.065196329999999
1.5624806777520437,-3.059419814366485,3.0674820452588545
1.5453270423609353,-3.0579023817699564,3.067115078603018
1.5264653986904173,-3.0566745290611537,3.067624900698727
1.5084756812347015,-3.055229179359125,3.0689096624856145
1.49042015,-3.0543607,3.0665963299999994
1.4734669536914884,-3.0534442013073195,3.0662296606842556
1.454960060291466,-3.051780781591143,3.066852580279395
1.4365151892011316,-3.0506587605302475,3.0671763312715763
1.4182537400000002,-3.04900412,3.070556329999999
1.4003174,-3.0479516,3.072896329999999
1.3810606195152189,-3.046816812745768,3.0694229977262966
1.3624806413628126,-3.0451317997520424,3.070296333178942
1.3458425163106742,-3.0440946528364865,3.0699139772238184
1.328274116369445,-3.0429354599847414,3.0681763366755663
1.3089643984375496,-3.041583319804813,3.0689163303178932
1.2925703,-3.0406585,3.067096329999999
1.274282196948203,-3.0392874525421707,3.0690963359605403
1.2564835629861295,-3.0378999078299653,3.0695375021806925
1.2371882099437328,-3.036758319897002,3.069116328728422
1.2194218008191278,-3.0353082015871666,3.07083919200848
1.2025469490336618,-3.0341564310092535,3.069721328137358
1.1827808,-3.0326225,3.069596329999999
1.1650217949833808,-3.0313673111832604,3.069155152209443
1.1472799550488753,-3.0297963543368036,3.0667229977262966
1.128956661442015,-3.028525305151256,3.0670492688665263
1.1107234,-3.02764726,3.066156329999999
1.09197388,-3.02646994,3.064796329999999
1.0742840466990915,-3.024916399945164,3.0663363319073498
1.0557385334716163,-3.023124398998641,3.068546335960469
1.0376180331267135,-3.0219363090833236,3.0680463121194412
1.019961663314821,-3.0207574752215867,3.068819860236732
1.0019283974250464,-3.0194802179352687,3.0683129956732422
0.9830999547683924,-3.0183581695418935,3.065224906294277
0.9658449944552892,-3.0167631999672175,3.066421331117584
0.9482357,-3.0154185,3.066596329999999
0.9297315036169587,-3.013716405259246,3.067843391133472
0.9106631920003179,-3.012643932814114,3.066129668631486
0.8922129,-3.01099295,3.069496329999999
0.8760113366292701,-3.009626093624912,3.0699407754746537
0.8562400995899164,-3.0085826992561273,3.0684296612140374
0.8387149365566666,-3.0069264126053605,3.0714080938809016
0.82146855,-3.0056199,3.0721963299999993
0.8020090625526504,-3.004438267209727,3.0726629993157424
0.7844389,-3.0033195,3.071196329999999
0.7675650833139951,-3.0015312988651357,3.0726296622737017
0.7491670609012159,-3.0000250277723914,3.107489619358658
0.7349063191917988,-3.0004612644057693,3.1756458682452666
0.71505176,-3.0009097,3.2546563271795854
0.7007368826175414,-3.0022738729154086,3.330989718157746
0.6872144399281938,-3.005452304952106,3.3905139547688874
0.6716987435292622,-3.009393378691547,3.465696311284872
0.6554096848276684,-3.0152318863013905,3.535583808739436
0.6412466406173507,-3.0210678966636997,3.606862962586649
0.6244099252721926,-3.028433005141858,3.6437563049273405
0.6092354,-3.0381131,3.6351963271795853
0.5918978779427793,-3.046779274335831,3.6408677576972965
0.5772305973437303,-3.0554866866008443,3.636772798015315
0.5609647795803862,-3.063777254039577,3.63874966263218
0.5446009743590559,-3.0727287924342366,3.6370763303584774
0.5291864942498913,-3.080882185678022,3.6352963271795855
0.51272685,-3.0898008,3.6333963271795855
0.49704690715537914,-3.0984581018849138,3.6315610327319465
0.48081917292378606,-3.106977436620838,3.6311963271795853
0.4644006700893283,-3.115724094907334,3.6315896609367777
0.44776224690773264,-3.1244920296511167,3.6299763303584776
0.4318779,-3.1328177,3.6296963271795852
0.41526757999999997,-3.14150974,3.6311763271795856
0.4004271456151915,-3.149606858910565,3.6312610439516706
0.38424432,-3.15841036,3.6318763271795853
0.3677820726021799,-3.1671388360013624,3.6306106051087403
0.3526550575928713,-3.175094745688358,3.62982132829717
0.3371840010285753,-3.183596055750826,3.6293534641980796
0.32140797763067475,-3.1918425465057574,3.623578679955766
0.30410418045640325,-3.200178559216621,3.6286606119207296
0.28749066,-3.20869988,3.6271963271795853
0.2710466466200429,-3.2174007695382656,3.6274229949058827
0.2564402,-3.2250012,3.6269963271795853
0.24023809238552207,-3.233615778585585,3.6303963271795854
0.22309816937159402,-3.2427229902350136,3.6291891865120105
0.2066234,-3.2511305,3.6315963271795852
0.19145691910762944,-3.258725811580381,3.6651679722749533
0.17726628,-3.2673918399999997,3.7472763271795855
0.16514136019162856,-3.2752523398620155,3.816740090311207
0.15373480727771238,-3.2855001447987604,3.879846281731136
0.14171702900944144,-3.296770705173729,3.951596352611127
0.13054589474776657,-3.3083027700840075,4.02549636644862
0.1209531,-3.32165932,4.091736327179586
0.11259279495912806,-3.3346656713300407,4.16466767425043
0.1026677820835028,-3.3495561572879122,4.239255209695047
0.09476949999999999,-3.3648193600000003,4.273636327179585
0.08712970891126601,-3.381892287771903,4.274208091060488
0.07845686432561308,-3.3982137741280654,4.27543917459103
0.07036028354081163,-3.414833126479454,4.273289183227677
0.06335688444805969,-3.430759101804973,4.273661032731947
0.05582048554451088,-3.445737890538459,4.274357864794668
0.0476766,-3.4634263,4.275096327179585
0.04165921016291822,-3.479484848131606,4.2642896562743955
0.03189795168960804,-3.4974334760911723,4.272276328451162
0.026276471041891646,-3.5095440697614406,4.301737496555348
0.021074127917474646,-3.5248438045331723,4.368036311920661
0.015141057827227212,-3.5397575414527536,4.44476302033702
0.010147529102562305,-3.55628254963606,4.524719866161115
0.006948536306127314,-3.5721820598092666,4.599889735746699
0.003795193832949217,-3.5879465330286897,4.679749637201043
0.002002192237353267,-3.601667137478086,4.742922859849038
0.0055111686084399585,-3.618550074761583,4.800631579562165
0.00794452956537593,-3.634359960704318,4.87518167644862
0.00904968,-3.65170866,4.957201637179585
0.013407439000548364,-3.6668892282216343,5.021771718957236
0.018578197778494593,-3.6835589355623184,5.055146353951671
0.02573792475442668,-3.7014350191626666,5.0443816562532415
0.03149391568938193,-3.7184033468367392,5.047487519120036
0.03731318936007884,-3.735462467940363,5.045354972208354
0.04303213610267821,-3.7529661747834377,5.049414969453288
0.04889771155880731,-3.769666909848157,5.048706636807057
0.055179948751703,-3.78731136763624,5.048317350735444
0.0612832,-3.8042017,5.046781637179585
0.06735009753790888,-3.8222073257446674,5.046114971572566
0.07331326392752126,-3.8392958187348007,5.047461635590139
0.07924898077903113,-3.8564782486030187,5.046456637552114
0.0850471,-3.8736777,5.047481637179585
0.09168230469529835,-3.892684347525193,5.0477949696652
0.09731480186247422,-3.908790510932219,5.050746342731946
0.10345165,-3.9263728,5.051031637179586
0.10911240365286695,-3.943279511379234,5.04928164228849
0.11492943706576161,-3.960408194168548,5.050775755239134
0.12122248556624017,-3.979033628950171,5.052901634000693
0.12728764315185684,-3.9948710174520365,5.047869872061219
0.13294180791553134,-4.011933779441416,5.049188772738168
0.13903560422478123,-4.029784273292325,5.048141644808988
0.1450256,-4.0473853,5.049481637179586
0.15063161819279983,-4.0627296854772315,5.04882830172699
0.15698280364630673,-4.080893710474005,5.047381637179585
0.1624690059233357,-4.098667341783888,5.05070386293391
0.16889209695139398,-4.115988789641415,5.053541634954326
0.1746104,-4.1315589,5.086481637179586
0.18048982632833788,-4.145960836863079,5.162795894672773
0.18601159449999255,-4.159801169974221,5.240337891929321
0.19578335440442507,-4.172407332733573,5.298001600939639
0.2048409,-4.18606556,5.372101637179585
0.2144623373493976,-4.198379930899323,5.442914993825165
0.2250723115902408,-4.210804592411984,5.5183283414631426
0.2367609,-4.2219791,5.584281637179585
0.24903870684683674,-4.2315908418313395,5.654722817775072
0.26404024136758114,-4.241398374431764,5.68072163304696
0.28057990642623265,-4.252660470427886,5.673181643537471
0.29540168769431285,-4.2640542760975295,5.675961638451163
0.30982907586124686,-4.273512996984145,5.672331595458283
0.3250945388842141,-4.283493353462639,5.671040459966526
0.3393547322885208,-4.294125474562101,5.674341636543796
0.3554352922784709,-4.3045461285814195,5.6710816387690315
0.3685563744414681,-4.314053392635653,5.671363989955766
0.3861715281590599,-4.325656075570504,5.673253069400294
0.3997625898110879,-4.335277238292919,5.671216930224759
0.41469828,-4.3453608,5.669061637179586
0.4304654127078234,-4.355805108044314,5.667761635272219
0.4456247,-4.3661271,5.669406637179585
0.46080458770067073,-4.37704132489748,5.67146163527222
0.475885293397441,-4.387458804617341,5.668694971042734
0.49037865404605635,-4.397532453730506,5.669611049274279
0.5054296,-4.4076999,5.704981637179586
0.5177462634676877,-4.415870032179121,5.781281665228503
0.531261955017961,-4.423018291089424,5.858788277990851
0.5465619401970913,-4.428880242263371,5.928868333515912
0.5590236566750347,-4.433669583438284,6.004681659619034
0.577334,-4.4391534,6.071881637179585
0.5923635017586918,-4.440423799284742,6.144222789725761
0.608684,-4.4424114,6.178281637179586
0.6270046666666667,-4.445595266666667,6.173681637179586
0.642724093164383,-4.447508394200805,6.172916937237087
0.662217078746594,-4.449396037142371,6.170074494809013
0.6804509,-4.4514886,6.171781637179586
0.6969579,-4.4536289,6.170081637179585
0.7166468010237229,-4.456014023481552,6.172931628238773
0.7359275421997934,-4.457417494913773,6.175054974221626
0.7527948422238447,-4.459163936777482,6.173394137738378
0.7708526,-4.4613258,6.175781637179585
0.7892547,-4.4630838,6.177481637179586
0.8080744061919927,-4.464999029520955,6.175403063926405
0.8266408896389645,-4.46697188462534,6.172310210067868
0.8430408188210875,-4.468957764447499,6.174087520522502
0.8621995153829036,-4.470834759400133,6.170301639086951
0.8801988890495491,-4.472677446000869,6.170211048284307
0.8982622486920981,-4.475116613719345,6.17123164058558
0.9160971,-4.4768785,6.166281637179585
0.9337852953858884,-4.478925764858421,6.167458108015315
0.9527427635475028,-4.481178385647873,6.1697816133388415
0.9714623384395303,-4.483000760587411,6.170531634199315
0.98939211988776,-4.4851792310640795,6.170950866538057
1.007819644874831,-4.48702750476357,6.169481637179586
1.0246122938529936,-4.4889337589806875,6.170916928822293
1.0433328,-4.4910096,6.170381637179585
1.0611247701813469,-4.4927669314667185,6.168444136993322
1.07931066,-4.49483112,6.168061637179585
1.0974047829004672,-4.497253347137362,6.170261638451162
1.11585976,-4.49908294,6.168341637179585
1.1335007927166527,-4.501068310549529,6.166981625259213
1.151737764403951,-4.503118670275886,6.168453064291302
1.1696176110822827,-4.504889294819292,6.16852281216521
1.1879433913037,-4.50713485047162,6.169325386900189
1.20613346,-4.50905662,6.167761637179585
1.223056362237213,-4.511376334255221,6.171411045479377
1.2420583900464894,-4.513325563177971,6.1697316550601435
1.2601702928011445,-4.515423817565881,6.170016931627224
1.2790777590326974,-4.516876369713896,6.167138782956152
1.296473471262358,-4.519335199329243,6.169861638451162
1.3132780663618642,-4.521367592517846,6.169093403865419
1.3317326,-4.5233639,6.170181637179585
1.35322242,-4.5255225800000005,6.168781637179585
1.3713632785694823,-4.527570229390327,6.170153067697297
1.3876570921812548,-4.52936616845294,6.1713463385245495
1.4083921,-4.5314809,6.170981637179585
1.4252504623671935,-4.533287449504537,6.170075387645245
1.4421002521684625,-4.535438848869046,6.171584863531846
1.4644294930882387,-4.537481538850344,6.170121636702747
1.4802255796168517,-4.539324823328285,6.171716931132239
1.4994665282369584,-4.54139887354166,6.1741083037402875
1.5175243,-4.5434149,6.170681637179586
1.5387021539848047,-4.5458854850398955,6.171421634636432
1.5555384660210652,-4.547664786797189,6.173481637179585
1.5740041333333334,-4.549453733333333,6.173448303846252
1.5921188495572207,-4.551907848235695,6.174781637179585
1.6087477212010715,-4.553446523848926,6.174952224672398
1.6271443382881665,-4.555865799213224,6.176448306495329
1.6497207924978146,-4.558083885845983,6.173741638769031
1.6669270935213147,-4.56029093929809,6.1715949696652
1.6843843858409064,-4.562472624772804,6.171658109747744
1.702549129897956,-4.564745219585466,6.173474970936778
1.72532866,-4.56711022,6.171081637179586
1.7430695,-4.5688093,6.170481637179585
1.7588994461879448,-4.57103979975275,6.173337192342681
1.7782629617771089,-4.573106551984086,6.175681638669698
1.7962855198569483,-4.575065670504087,6.175788782956152
1.814172418085831,-4.577165388266349,6.174553069400294
1.8324316629991655,-4.5792333416617,6.175581684861074
1.8527151596544373,-4.58145006036127,6.175705167416318
1.8709925250262263,-4.583597199829926,6.173654970618884
1.8891055554026668,-4.58568076401628,6.174581637179585
1.9065352152504103,-4.587757494478493,6.1741816371795855
1.924452917110387,-4.589739511094334,6.174641630821801
1.9429901711394895,-4.591820063566735,6.17160663829717
1.9614496649177462,-4.593679232408805,6.170728304905882
1.9790098428547849,-4.595619455406594,6.172143169292706
1.9963365926202263,-4.597363405319552,6.1721875205225025
2.01440264,-4.59944398,6.171221637179586
2.0336568811101916,-4.601609362702831,6.171105164941391
2.051519,-4.6034881,6.170581637179585
2.0706132463680578,-4.6056287782671586,6.171081637179586
2.0869719099301136,-4.607775051262871,6.171431639414755
2.1053907248525787,-4.610202965515378,6.172681638769031
2.1244727368101084,-4.612127067791155,6.169231643139772
2.142738478559107,-4.614466517233496,6.168928695508127
2.1601788934468664,-4.616596297190054,6.170281637179586
2.1790705785047684,-4.618509343916894,6.1708673524384405
2.195982489882132,-4.620735055220611,6.17171288783151
2.2144315895081137,-4.6226855264808,6.170894136248265
2.233147282261616,-4.625217893437864,6.173187519120036
2.2513493678184604,-4.62671298525545,6.168238779550157
2.2689912,-4.6290095,6.167581637179586
2.2871799,-4.6310006,6.165981637179585
2.3070616767305094,-4.634041521258841,6.170841630821801
2.324028015463368,-4.635428511345787,6.166652225084892
2.3418996364475877,-4.6379532818469364,6.166061640358477
2.3606023815827957,-4.640287920259402,6.16880163749748
2.3771446679634796,-4.642146917310632,6.1695816371795855
2.3966549,-4.6443525,6.168981637179585
2.4132788659643265,-4.646223112965474,6.166794133268039
2.43100492,-4.64874516,6.170361637179585
2.4496104346695486,-4.650603821871125,6.170021636225902
2.466718337636565,-4.652726281551968,6.167593402462954
2.4849774651094627,-4.654767271270494,6.165599283000939
2.504301013714177,-4.657361382051405,6.165961638133283
2.5213169248163436,-4.659331446831274,6.164969139601019
2.53951098,-4.66179522,6.164821637179585
2.558213333559831,-4.664039191817467,6.1644516178676625
2.5751105,-4.6662124,6.164481637179585
2.5946584000374657,-4.668098663116486,6.164610206661875
2.6119125903083042,-4.670453550283866,6.165794137738378
2.6301708,-4.6726296199999995,6.1648416371795856
2.649331373897702,-4.674883967357027,6.2008483457023305
2.6638428910396477,-4.6759210244926575,6.268187470033743
2.6799357781976396,-4.675932944141137,6.346381196125824
2.694671433194957,-4.675924565782646,6.419234512935163
2.7097128923403377,-4.6737330677798266,6.49788160697963
2.7261297996741636,-4.670246711571167,6.572041670557953
2.7406298301285967,-4.666377219150934,6.638675381684793
2.7568876,-4.661035,6.706381637179585
2.771690103835394,-4.65427103809327,6.790701656571136
2.784651683244744,-4.645340422877018,6.823675753836668
2.80137998,-4.636171500000001,6.816761637179585
2.818581064635429,-4.627637182643087,6.820193401060488
2.8327356779087194,-4.618708332493188,6.818010210067868
2.8497131290237467,-4.609083992809232,6.81746830469397
2.8653071705566386,-4.600137378172026,6.815787517717571
2.8810784340923026,-4.591056919916553,6.817024496512011
2.8979807959468746,-4.582339719938852,6.854946310475239
2.9107441033124584,-4.573306980570302,6.920861581230194
2.9227498465701633,-4.564977424642371,6.988367383092392
2.9343412656494117,-4.55404728749702,7.062658112222711
2.946467844882778,-4.542560200934594,7.127528336694804
2.9567054,-4.5302701,7.198281637179585
2.9667262022331715,-4.516664493602479,7.263701703936321
2.9754198695509815,-4.502600199438925,7.334968276295854
2.9830288791186907,-4.489297335685736,7.398016903577913
2.9897668638368526,-4.474396930705041,7.465910290108741
2.9961522289249696,-4.460963723314975,7.546381622874456
3.0006126,-4.4425368,7.610181637179585
3.004160316879649,-4.427364793491321,7.675401578053131
3.006762070756131,-4.41159354589237,7.75528162185261
3.0069537625206753,-4.397394483887407,7.7718628617545304
3.0093969135007548,-4.381997002091711,7.68346168804186
3.0115103012016307,-4.364676132379659,7.607361588542149
3.015505841850445,-4.347448203170927,7.526881654209268
3.0207932595574913,-4.334134854377404,7.457648307555019
3.026003169050391,-4.319300225761889,7.38981109456567
3.0328322053303816,-4.302796905177112,7.304338670558332
3.0430804771461353,-4.290182487398114,7.295187834559966
3.0498329434400544,-4.27469159770436,7.37574599004062
3.057018840742507,-4.260833120435967,7.449995894672774
3.0633719807862456,-4.247268095009139,7.516281661021277
3.0695013,-4.2325183,7.570681637179585
3.0745543957128807,-4.21393659988824,7.560912883826781
3.0799330354128585,-4.196518392860208,7.556881641947924
3.08419224,-4.179831920000001,7.564521637179586
3.088826079585712,-4.161881589094428,7.558387514912639
3.0940872982563774,-4.145104140352857,7.562314966274395
3.09934673153829,-4.125630392523127,7.559634973479931
3.1043654728959513,-4.109573323698863,7.5576934010604875
3.1095522018723973,-4.091818910261627,7.562341633364854
3.114354268692098,-4.0734874931130785,7.554217352438441
3.119314820513863,-4.056766028810849,7.5536051649413904
3.12554857853141,-4.039334669769937,7.592031154404523
3.1296193999999997,-4.023746,7.670998303846252
3.1338006287114992,-4.007707487120952,7.740531706469844
3.13368396,-3.99287666,7.822581637179585
3.1347441,-3.9762594,7.883681637179585
3.1331185302974727,-3.9588201005098487,7.943335516063054
3.1307319333913015,-3.9434875752885574,8.01002285003178
